File path,labels
F:\Similar Image Finder\dataset\3591.jpg,2
F:\Similar Image Finder\dataset\3592.jpg,1
F:\Similar Image Finder\dataset\3593.jpg,0
F:\Similar Image Finder\dataset\3594.jpg,0
F:\Similar Image Finder\dataset\3595.jpg,1
F:\Similar Image Finder\dataset\3596.jpg,3
F:\Similar Image Finder\dataset\3597.jpg,0
F:\Similar Image Finder\dataset\3598.jpg,0
F:\Similar Image Finder\dataset\3599.jpg,3
F:\Similar Image Finder\dataset\36.jpg,0
F:\Similar Image Finder\dataset\360.jpg,0
F:\Similar Image Finder\dataset\3600.jpg,2
F:\Similar Image Finder\dataset\3601.jpg,1
F:\Similar Image Finder\dataset\3602.jpg,1
F:\Similar Image Finder\dataset\3603.jpg,0
F:\Similar Image Finder\dataset\3604.jpg,2
F:\Similar Image Finder\dataset\3605.jpg,0
F:\Similar Image Finder\dataset\3606.jpg,3
F:\Similar Image Finder\dataset\3607.jpg,2
F:\Similar Image Finder\dataset\3608.jpg,1
F:\Similar Image Finder\dataset\3609.jpg,1
F:\Similar Image Finder\dataset\361.jpg,2
F:\Similar Image Finder\dataset\3610.jpg,3
F:\Similar Image Finder\dataset\3611.jpg,1
F:\Similar Image Finder\dataset\3612.jpg,0
F:\Similar Image Finder\dataset\3613.jpg,0
F:\Similar Image Finder\dataset\3614.jpg,3
F:\Similar Image Finder\dataset\3615.jpg,1
F:\Similar Image Finder\dataset\3616.jpg,3
F:\Similar Image Finder\dataset\3617.jpg,2
F:\Similar Image Finder\dataset\3618.jpg,2
F:\Similar Image Finder\dataset\3619.jpg,2
F:\Similar Image Finder\dataset\362.jpg,1
F:\Similar Image Finder\dataset\3620.jpg,1
F:\Similar Image Finder\dataset\3621.jpg,3
F:\Similar Image Finder\dataset\3622.jpg,2
F:\Similar Image Finder\dataset\3623.jpg,0
F:\Similar Image Finder\dataset\3624.jpg,2
F:\Similar Image Finder\dataset\3625.jpg,1
F:\Similar Image Finder\dataset\3626.jpg,2
F:\Similar Image Finder\dataset\3627.jpg,1
F:\Similar Image Finder\dataset\3628.jpg,1
F:\Similar Image Finder\dataset\3629.jpg,2
F:\Similar Image Finder\dataset\363.jpg,3
F:\Similar Image Finder\dataset\3630.jpg,1
F:\Similar Image Finder\dataset\3631.jpg,1
F:\Similar Image Finder\dataset\3632.jpg,3
F:\Similar Image Finder\dataset\3633.jpg,0
F:\Similar Image Finder\dataset\3634.jpg,3
F:\Similar Image Finder\dataset\3635.jpg,0
F:\Similar Image Finder\dataset\3636.jpg,0
F:\Similar Image Finder\dataset\3637.jpg,1
F:\Similar Image Finder\dataset\3638.jpg,2
F:\Similar Image Finder\dataset\3639.jpg,0
F:\Similar Image Finder\dataset\364.jpg,3
F:\Similar Image Finder\dataset\3640.jpg,2
F:\Similar Image Finder\dataset\3641.jpg,0
F:\Similar Image Finder\dataset\3642.jpg,3
F:\Similar Image Finder\dataset\3643.jpg,3
F:\Similar Image Finder\dataset\3644.jpg,2
F:\Similar Image Finder\dataset\3645.jpg,0
F:\Similar Image Finder\dataset\3646.jpg,3
F:\Similar Image Finder\dataset\3647.jpg,3
F:\Similar Image Finder\dataset\3648.jpg,1
F:\Similar Image Finder\dataset\3649.jpg,3
F:\Similar Image Finder\dataset\365.jpg,0
F:\Similar Image Finder\dataset\3650.jpg,3
F:\Similar Image Finder\dataset\3651.jpg,0
F:\Similar Image Finder\dataset\3652.jpg,0
F:\Similar Image Finder\dataset\3653.jpg,3
F:\Similar Image Finder\dataset\3654.jpg,2
F:\Similar Image Finder\dataset\3655.jpg,0
F:\Similar Image Finder\dataset\3656.jpg,3
F:\Similar Image Finder\dataset\3657.jpg,3
F:\Similar Image Finder\dataset\3658.jpg,1
F:\Similar Image Finder\dataset\3659.jpg,3
F:\Similar Image Finder\dataset\366.jpg,0
F:\Similar Image Finder\dataset\3660.jpg,1
F:\Similar Image Finder\dataset\3661.jpg,3
F:\Similar Image Finder\dataset\3662.jpg,3
F:\Similar Image Finder\dataset\3663.jpg,2
F:\Similar Image Finder\dataset\3664.jpg,0
F:\Similar Image Finder\dataset\3665.jpg,1
F:\Similar Image Finder\dataset\3666.jpg,0
F:\Similar Image Finder\dataset\3667.jpg,2
F:\Similar Image Finder\dataset\3668.jpg,2
F:\Similar Image Finder\dataset\3669.jpg,1
F:\Similar Image Finder\dataset\367.jpg,1
F:\Similar Image Finder\dataset\3670.jpg,0
F:\Similar Image Finder\dataset\3671.jpg,1
F:\Similar Image Finder\dataset\3672.jpg,0
F:\Similar Image Finder\dataset\3673.jpg,0
F:\Similar Image Finder\dataset\3674.jpg,3
F:\Similar Image Finder\dataset\3675.jpg,0
F:\Similar Image Finder\dataset\3676.jpg,0
F:\Similar Image Finder\dataset\3677.jpg,2
F:\Similar Image Finder\dataset\3678.jpg,3
F:\Similar Image Finder\dataset\3679.jpg,2
F:\Similar Image Finder\dataset\368.jpg,2
F:\Similar Image Finder\dataset\3680.jpg,3
F:\Similar Image Finder\dataset\3681.jpg,2
F:\Similar Image Finder\dataset\3682.jpg,2
F:\Similar Image Finder\dataset\3683.jpg,3
F:\Similar Image Finder\dataset\3684.jpg,1
F:\Similar Image Finder\dataset\3685.jpg,0
F:\Similar Image Finder\dataset\3686.jpg,1
F:\Similar Image Finder\dataset\3687.jpg,2
F:\Similar Image Finder\dataset\3688.jpg,2
F:\Similar Image Finder\dataset\3689.jpg,0
F:\Similar Image Finder\dataset\369.jpg,3
F:\Similar Image Finder\dataset\3690.jpg,1
F:\Similar Image Finder\dataset\3691.jpg,0
F:\Similar Image Finder\dataset\3692.jpg,2
F:\Similar Image Finder\dataset\3693.jpg,1
F:\Similar Image Finder\dataset\3694.jpg,3
F:\Similar Image Finder\dataset\3695.jpg,3
F:\Similar Image Finder\dataset\3696.jpg,0
F:\Similar Image Finder\dataset\3697.jpg,3
F:\Similar Image Finder\dataset\3698.jpg,3
F:\Similar Image Finder\dataset\3699.jpg,1
F:\Similar Image Finder\dataset\37.jpg,0
F:\Similar Image Finder\dataset\370.jpg,3
F:\Similar Image Finder\dataset\3700.jpg,1
F:\Similar Image Finder\dataset\3701.jpg,2
F:\Similar Image Finder\dataset\3702.jpg,0
F:\Similar Image Finder\dataset\3703.jpg,3
F:\Similar Image Finder\dataset\3704.jpg,1
F:\Similar Image Finder\dataset\3705.jpg,2
F:\Similar Image Finder\dataset\3706.jpg,1
F:\Similar Image Finder\dataset\3707.jpg,2
F:\Similar Image Finder\dataset\3708.jpg,1
F:\Similar Image Finder\dataset\3709.jpg,1
F:\Similar Image Finder\dataset\371.jpg,1
F:\Similar Image Finder\dataset\3710.jpg,3
F:\Similar Image Finder\dataset\3711.jpg,0
F:\Similar Image Finder\dataset\3712.jpg,2
F:\Similar Image Finder\dataset\3713.jpg,1
F:\Similar Image Finder\dataset\3714.jpg,0
F:\Similar Image Finder\dataset\3715.jpg,2
F:\Similar Image Finder\dataset\3716.jpg,0
F:\Similar Image Finder\dataset\3717.jpg,1
F:\Similar Image Finder\dataset\3718.jpg,3
F:\Similar Image Finder\dataset\3719.jpg,3
F:\Similar Image Finder\dataset\372.jpg,0
F:\Similar Image Finder\dataset\3720.jpg,1
F:\Similar Image Finder\dataset\3721.jpg,3
F:\Similar Image Finder\dataset\3722.jpg,3
F:\Similar Image Finder\dataset\3723.jpg,2
F:\Similar Image Finder\dataset\3724.jpg,0
F:\Similar Image Finder\dataset\3725.jpg,3
F:\Similar Image Finder\dataset\3726.jpg,1
F:\Similar Image Finder\dataset\3727.jpg,0
F:\Similar Image Finder\dataset\3728.jpg,1
F:\Similar Image Finder\dataset\3729.jpg,1
F:\Similar Image Finder\dataset\373.jpg,0
F:\Similar Image Finder\dataset\3730.jpg,0
F:\Similar Image Finder\dataset\3731.jpg,0
F:\Similar Image Finder\dataset\3732.jpg,1
F:\Similar Image Finder\dataset\3733.jpg,3
F:\Similar Image Finder\dataset\3734.jpg,1
F:\Similar Image Finder\dataset\3735.jpg,1
F:\Similar Image Finder\dataset\3736.jpg,1
F:\Similar Image Finder\dataset\3737.jpg,2
F:\Similar Image Finder\dataset\3738.jpg,2
F:\Similar Image Finder\dataset\3739.jpg,0
F:\Similar Image Finder\dataset\374.jpg,1
F:\Similar Image Finder\dataset\3740.jpg,3
F:\Similar Image Finder\dataset\3741.jpg,3
F:\Similar Image Finder\dataset\3742.jpg,0
F:\Similar Image Finder\dataset\3743.jpg,1
F:\Similar Image Finder\dataset\3744.jpg,0
F:\Similar Image Finder\dataset\3745.jpg,1
F:\Similar Image Finder\dataset\3746.jpg,0
F:\Similar Image Finder\dataset\3747.jpg,3
F:\Similar Image Finder\dataset\3748.jpg,2
F:\Similar Image Finder\dataset\3749.jpg,0
F:\Similar Image Finder\dataset\375.jpg,3
F:\Similar Image Finder\dataset\3750.jpg,1
F:\Similar Image Finder\dataset\3751.jpg,3
F:\Similar Image Finder\dataset\3752.jpg,2
F:\Similar Image Finder\dataset\3753.jpg,3
F:\Similar Image Finder\dataset\3754.jpg,1
F:\Similar Image Finder\dataset\3755.jpg,2
F:\Similar Image Finder\dataset\3756.jpg,1
F:\Similar Image Finder\dataset\3757.jpg,0
F:\Similar Image Finder\dataset\3758.jpg,1
F:\Similar Image Finder\dataset\3759.jpg,3
F:\Similar Image Finder\dataset\376.jpg,3
F:\Similar Image Finder\dataset\3760.jpg,0
F:\Similar Image Finder\dataset\3761.jpg,1
F:\Similar Image Finder\dataset\3762.jpg,1
F:\Similar Image Finder\dataset\3763.jpg,2
F:\Similar Image Finder\dataset\3764.jpg,3
F:\Similar Image Finder\dataset\3765.jpg,1
F:\Similar Image Finder\dataset\3766.jpg,2
F:\Similar Image Finder\dataset\3767.jpg,2
F:\Similar Image Finder\dataset\3768.jpg,3
F:\Similar Image Finder\dataset\3769.jpg,0
F:\Similar Image Finder\dataset\377.jpg,3
F:\Similar Image Finder\dataset\3770.jpg,1
F:\Similar Image Finder\dataset\3771.jpg,1
F:\Similar Image Finder\dataset\3772.jpg,3
F:\Similar Image Finder\dataset\3773.jpg,0
F:\Similar Image Finder\dataset\3774.jpg,1
F:\Similar Image Finder\dataset\3775.jpg,1
F:\Similar Image Finder\dataset\3776.jpg,3
F:\Similar Image Finder\dataset\3777.jpg,3
F:\Similar Image Finder\dataset\3778.jpg,1
F:\Similar Image Finder\dataset\3779.jpg,3
F:\Similar Image Finder\dataset\378.jpg,0
F:\Similar Image Finder\dataset\3780.jpg,1
F:\Similar Image Finder\dataset\3781.jpg,3
F:\Similar Image Finder\dataset\3782.jpg,3
F:\Similar Image Finder\dataset\3783.jpg,3
F:\Similar Image Finder\dataset\3784.jpg,1
F:\Similar Image Finder\dataset\3785.jpg,3
F:\Similar Image Finder\dataset\3786.jpg,1
F:\Similar Image Finder\dataset\3787.jpg,3
F:\Similar Image Finder\dataset\3788.jpg,2
F:\Similar Image Finder\dataset\3789.jpg,2
F:\Similar Image Finder\dataset\379.jpg,2
F:\Similar Image Finder\dataset\3790.jpg,0
F:\Similar Image Finder\dataset\3791.jpg,0
F:\Similar Image Finder\dataset\3792.jpg,0
F:\Similar Image Finder\dataset\3793.jpg,0
F:\Similar Image Finder\dataset\3794.jpg,3
F:\Similar Image Finder\dataset\3795.jpg,3
F:\Similar Image Finder\dataset\3796.jpg,1
F:\Similar Image Finder\dataset\3797.jpg,0
F:\Similar Image Finder\dataset\3798.jpg,0
F:\Similar Image Finder\dataset\3799.jpg,0
F:\Similar Image Finder\dataset\38.jpg,1
F:\Similar Image Finder\dataset\380.jpg,0
F:\Similar Image Finder\dataset\3800.jpg,3
F:\Similar Image Finder\dataset\3801.jpg,1
F:\Similar Image Finder\dataset\3802.jpg,2
F:\Similar Image Finder\dataset\3803.jpg,1
F:\Similar Image Finder\dataset\3804.jpg,2
F:\Similar Image Finder\dataset\3805.jpg,3
F:\Similar Image Finder\dataset\3806.jpg,3
F:\Similar Image Finder\dataset\3807.jpg,1
F:\Similar Image Finder\dataset\3808.jpg,2
F:\Similar Image Finder\dataset\3809.jpg,1
F:\Similar Image Finder\dataset\381.jpg,3
F:\Similar Image Finder\dataset\3810.jpg,0
F:\Similar Image Finder\dataset\3811.jpg,3
F:\Similar Image Finder\dataset\3812.jpg,1
F:\Similar Image Finder\dataset\3813.jpg,2
F:\Similar Image Finder\dataset\3814.jpg,1
F:\Similar Image Finder\dataset\3815.jpg,3
F:\Similar Image Finder\dataset\3816.jpg,2
F:\Similar Image Finder\dataset\3817.jpg,0
F:\Similar Image Finder\dataset\3818.jpg,0
F:\Similar Image Finder\dataset\3819.jpg,3
F:\Similar Image Finder\dataset\382.jpg,0
F:\Similar Image Finder\dataset\3820.jpg,3
F:\Similar Image Finder\dataset\3821.jpg,3
F:\Similar Image Finder\dataset\3822.jpg,3
F:\Similar Image Finder\dataset\3823.jpg,0
F:\Similar Image Finder\dataset\3824.jpg,2
F:\Similar Image Finder\dataset\3825.jpg,1
F:\Similar Image Finder\dataset\3826.jpg,2
F:\Similar Image Finder\dataset\3827.jpg,0
F:\Similar Image Finder\dataset\3828.jpg,0
F:\Similar Image Finder\dataset\3829.jpg,0
F:\Similar Image Finder\dataset\383.jpg,1
F:\Similar Image Finder\dataset\3830.jpg,3
F:\Similar Image Finder\dataset\3831.jpg,1
F:\Similar Image Finder\dataset\3832.jpg,1
F:\Similar Image Finder\dataset\3833.jpg,1
F:\Similar Image Finder\dataset\3834.jpg,3
F:\Similar Image Finder\dataset\3835.jpg,1
F:\Similar Image Finder\dataset\3836.jpg,0
F:\Similar Image Finder\dataset\3837.jpg,3
F:\Similar Image Finder\dataset\3838.jpg,2
F:\Similar Image Finder\dataset\3839.jpg,3
F:\Similar Image Finder\dataset\384.jpg,3
F:\Similar Image Finder\dataset\3840.jpg,3
F:\Similar Image Finder\dataset\3841.jpg,1
F:\Similar Image Finder\dataset\3842.jpg,1
F:\Similar Image Finder\dataset\3843.jpg,3
F:\Similar Image Finder\dataset\3844.jpg,0
F:\Similar Image Finder\dataset\3845.jpg,3
F:\Similar Image Finder\dataset\3846.jpg,2
F:\Similar Image Finder\dataset\3847.jpg,0
F:\Similar Image Finder\dataset\3848.jpg,3
F:\Similar Image Finder\dataset\3849.jpg,3
F:\Similar Image Finder\dataset\385.jpg,1
F:\Similar Image Finder\dataset\3850.jpg,0
F:\Similar Image Finder\dataset\3851.jpg,3
F:\Similar Image Finder\dataset\3852.jpg,3
F:\Similar Image Finder\dataset\3853.jpg,0
F:\Similar Image Finder\dataset\3854.jpg,0
F:\Similar Image Finder\dataset\3855.jpg,0
F:\Similar Image Finder\dataset\3856.jpg,2
F:\Similar Image Finder\dataset\3857.jpg,3
F:\Similar Image Finder\dataset\3858.jpg,3
F:\Similar Image Finder\dataset\3859.jpg,3
F:\Similar Image Finder\dataset\386.jpg,2
F:\Similar Image Finder\dataset\3860.jpg,3
F:\Similar Image Finder\dataset\3861.jpg,3
F:\Similar Image Finder\dataset\3862.jpg,0
F:\Similar Image Finder\dataset\3863.jpg,1
F:\Similar Image Finder\dataset\3864.jpg,0
F:\Similar Image Finder\dataset\3865.jpg,2
F:\Similar Image Finder\dataset\3866.jpg,2
F:\Similar Image Finder\dataset\3867.jpg,1
F:\Similar Image Finder\dataset\3868.jpg,0
F:\Similar Image Finder\dataset\3869.jpg,1
F:\Similar Image Finder\dataset\387.jpg,1
F:\Similar Image Finder\dataset\3870.jpg,3
F:\Similar Image Finder\dataset\3871.jpg,1
F:\Similar Image Finder\dataset\3872.jpg,0
F:\Similar Image Finder\dataset\3873.jpg,2
F:\Similar Image Finder\dataset\3874.jpg,3
F:\Similar Image Finder\dataset\3875.jpg,1
F:\Similar Image Finder\dataset\3876.jpg,3
F:\Similar Image Finder\dataset\3877.jpg,0
F:\Similar Image Finder\dataset\3878.jpg,2
F:\Similar Image Finder\dataset\3879.jpg,1
F:\Similar Image Finder\dataset\388.jpg,2
F:\Similar Image Finder\dataset\3880.jpg,3
F:\Similar Image Finder\dataset\3881.jpg,1
F:\Similar Image Finder\dataset\3882.jpg,1
F:\Similar Image Finder\dataset\3883.jpg,1
F:\Similar Image Finder\dataset\3884.jpg,2
F:\Similar Image Finder\dataset\3885.jpg,1
F:\Similar Image Finder\dataset\3886.jpg,1
F:\Similar Image Finder\dataset\3887.jpg,0
F:\Similar Image Finder\dataset\3888.jpg,3
F:\Similar Image Finder\dataset\3889.jpg,3
F:\Similar Image Finder\dataset\389.jpg,3
F:\Similar Image Finder\dataset\3890.jpg,3
F:\Similar Image Finder\dataset\3891.jpg,0
F:\Similar Image Finder\dataset\3892.jpg,2
F:\Similar Image Finder\dataset\3893.jpg,1
F:\Similar Image Finder\dataset\3894.jpg,3
F:\Similar Image Finder\dataset\3895.jpg,1
F:\Similar Image Finder\dataset\3896.jpg,0
F:\Similar Image Finder\dataset\3897.jpg,2
F:\Similar Image Finder\dataset\3898.jpg,2
F:\Similar Image Finder\dataset\3899.jpg,2
F:\Similar Image Finder\dataset\39.jpg,1
F:\Similar Image Finder\dataset\390.jpg,0
F:\Similar Image Finder\dataset\3900.jpg,0
F:\Similar Image Finder\dataset\3901.jpg,1
F:\Similar Image Finder\dataset\3902.jpg,3
F:\Similar Image Finder\dataset\3903.jpg,1
F:\Similar Image Finder\dataset\3904.jpg,2
F:\Similar Image Finder\dataset\3905.jpg,3
F:\Similar Image Finder\dataset\3906.jpg,0
F:\Similar Image Finder\dataset\3907.jpg,0
F:\Similar Image Finder\dataset\3908.jpg,0
F:\Similar Image Finder\dataset\3909.jpg,1
F:\Similar Image Finder\dataset\391.jpg,3
F:\Similar Image Finder\dataset\3910.jpg,0
F:\Similar Image Finder\dataset\3911.jpg,0
F:\Similar Image Finder\dataset\3912.jpg,0
F:\Similar Image Finder\dataset\3913.jpg,1
F:\Similar Image Finder\dataset\3914.jpg,1
F:\Similar Image Finder\dataset\3915.jpg,0
F:\Similar Image Finder\dataset\3916.jpg,3
F:\Similar Image Finder\dataset\3917.jpg,1
F:\Similar Image Finder\dataset\3918.jpg,3
F:\Similar Image Finder\dataset\3919.jpg,2
F:\Similar Image Finder\dataset\392.jpg,2
F:\Similar Image Finder\dataset\3920.jpg,3
F:\Similar Image Finder\dataset\3921.jpg,2
F:\Similar Image Finder\dataset\3922.jpg,3
F:\Similar Image Finder\dataset\3923.jpg,0
F:\Similar Image Finder\dataset\3924.jpg,0
F:\Similar Image Finder\dataset\3925.jpg,0
F:\Similar Image Finder\dataset\3926.jpg,3
F:\Similar Image Finder\dataset\3927.jpg,3
F:\Similar Image Finder\dataset\3928.jpg,0
F:\Similar Image Finder\dataset\3929.jpg,2
F:\Similar Image Finder\dataset\393.jpg,1
F:\Similar Image Finder\dataset\3930.jpg,3
F:\Similar Image Finder\dataset\3931.jpg,3
F:\Similar Image Finder\dataset\3932.jpg,0
F:\Similar Image Finder\dataset\3933.jpg,1
F:\Similar Image Finder\dataset\3934.jpg,3
F:\Similar Image Finder\dataset\3935.jpg,2
F:\Similar Image Finder\dataset\3936.jpg,0
F:\Similar Image Finder\dataset\3937.jpg,3
F:\Similar Image Finder\dataset\3938.jpg,2
F:\Similar Image Finder\dataset\3939.jpg,0
F:\Similar Image Finder\dataset\394.jpg,0
F:\Similar Image Finder\dataset\3940.jpg,3
F:\Similar Image Finder\dataset\3941.jpg,0
F:\Similar Image Finder\dataset\3942.jpg,0
F:\Similar Image Finder\dataset\3943.jpg,1
F:\Similar Image Finder\dataset\3944.jpg,3
F:\Similar Image Finder\dataset\3945.jpg,3
F:\Similar Image Finder\dataset\3946.jpg,3
F:\Similar Image Finder\dataset\3947.jpg,2
F:\Similar Image Finder\dataset\3948.jpg,1
F:\Similar Image Finder\dataset\3949.jpg,3
F:\Similar Image Finder\dataset\395.jpg,1
F:\Similar Image Finder\dataset\3950.jpg,1
F:\Similar Image Finder\dataset\3951.jpg,3
F:\Similar Image Finder\dataset\3952.jpg,1
F:\Similar Image Finder\dataset\3953.jpg,1
F:\Similar Image Finder\dataset\3954.jpg,3
F:\Similar Image Finder\dataset\3955.jpg,0
F:\Similar Image Finder\dataset\3956.jpg,0
F:\Similar Image Finder\dataset\3957.jpg,0
F:\Similar Image Finder\dataset\3958.jpg,3
F:\Similar Image Finder\dataset\3959.jpg,1
F:\Similar Image Finder\dataset\396.jpg,3
F:\Similar Image Finder\dataset\3960.jpg,2
F:\Similar Image Finder\dataset\3961.jpg,1
F:\Similar Image Finder\dataset\3962.jpg,2
F:\Similar Image Finder\dataset\3963.jpg,3
F:\Similar Image Finder\dataset\3964.jpg,0
F:\Similar Image Finder\dataset\3965.jpg,1
F:\Similar Image Finder\dataset\3966.jpg,3
F:\Similar Image Finder\dataset\3967.jpg,2
F:\Similar Image Finder\dataset\3968.jpg,3
F:\Similar Image Finder\dataset\3969.jpg,1
F:\Similar Image Finder\dataset\397.jpg,2
F:\Similar Image Finder\dataset\3970.jpg,1
F:\Similar Image Finder\dataset\3971.jpg,2
F:\Similar Image Finder\dataset\3972.jpg,1
F:\Similar Image Finder\dataset\3973.jpg,3
F:\Similar Image Finder\dataset\3974.jpg,3
F:\Similar Image Finder\dataset\3975.jpg,1
F:\Similar Image Finder\dataset\3976.jpg,1
F:\Similar Image Finder\dataset\3977.jpg,3
F:\Similar Image Finder\dataset\3978.jpg,0
F:\Similar Image Finder\dataset\3979.jpg,0
F:\Similar Image Finder\dataset\398.jpg,0
F:\Similar Image Finder\dataset\3980.jpg,1
F:\Similar Image Finder\dataset\3981.jpg,2
F:\Similar Image Finder\dataset\3982.jpg,0
F:\Similar Image Finder\dataset\3983.jpg,1
F:\Similar Image Finder\dataset\3984.jpg,0
F:\Similar Image Finder\dataset\3985.jpg,2
F:\Similar Image Finder\dataset\3986.jpg,0
F:\Similar Image Finder\dataset\3987.jpg,0
F:\Similar Image Finder\dataset\3988.jpg,1
F:\Similar Image Finder\dataset\3989.jpg,3
F:\Similar Image Finder\dataset\399.jpg,3
F:\Similar Image Finder\dataset\3990.jpg,1
F:\Similar Image Finder\dataset\3991.jpg,3
F:\Similar Image Finder\dataset\3992.jpg,1
F:\Similar Image Finder\dataset\3993.jpg,0
F:\Similar Image Finder\dataset\3994.jpg,1
F:\Similar Image Finder\dataset\3995.jpg,1
F:\Similar Image Finder\dataset\3996.jpg,3
F:\Similar Image Finder\dataset\3997.jpg,1
F:\Similar Image Finder\dataset\3998.jpg,2
F:\Similar Image Finder\dataset\3999.jpg,3
F:\Similar Image Finder\dataset\4.jpg,1
F:\Similar Image Finder\dataset\40.jpg,2
F:\Similar Image Finder\dataset\400.jpg,2
F:\Similar Image Finder\dataset\4000.jpg,2
F:\Similar Image Finder\dataset\4001.jpg,3
F:\Similar Image Finder\dataset\4002.jpg,3
F:\Similar Image Finder\dataset\4003.jpg,2
F:\Similar Image Finder\dataset\4004.jpg,3
F:\Similar Image Finder\dataset\4005.jpg,1
F:\Similar Image Finder\dataset\4006.jpg,1
F:\Similar Image Finder\dataset\4007.jpg,3
